name	name_type	variants	role_or_relator	lcnaf_string	lcnaf_uri	institution	source_system	collection
"Ambler, Philip St. George"	personal					DUKE	DDR	
"Ambroise, Emmanuel"	personal					DUKE	DDR	
"Ambroise, Jean Gabriel"	personal					DUKE	DDR	
"Amédée Gédéon, Michaèle"	personal					DUKE	DDR	
"Amédée, Jean-Claude"	personal					DUKE	DDR	
"Amédée, Pierre Denis"	personal					DUKE	DDR	
American Baptist Publication Society	corporate					DUKE	DDR	
American Bible Society.	corporate					DUKE	DDR	
American Colonization Society	corporate					DUKE	DDR	
American Home Foods	corporate					DUKE	DDR	
American Medical Association	corporate					DUKE	DDR	
"Ames, James Tyler"	personal					DUKE	DDR	
"Ames, James, B., active 1834"	personal					DUKE	DDR	
"Amin, Samir"	personal					DUKE	DDR	
"Amisial, Paul Emile"	personal					DUKE	DDR	
Amos family	family					DUKE	DDR	
"Anastasius, Sinaita, Saint, active 640-700."	personal					DUKE	DDR	
"Andersen, Joachim, 1847-1909"	personal					DUKE	DDR	
"Anderson, A"	personal					DUKE	DDR	
"Anderson, Aden"	personal					DUKE	DDR	
"Anderson, Albert"	personal					DUKE	DDR	
"Anderson, Charles M."	personal					DUKE	DDR	
"Anderson, Edward Clifford, 1815-1883"	personal					DUKE	DDR	
"Anderson, Florence"	personal					DUKE	DDR	
"Anderson, Hugh"	personal					DUKE	DDR	
"Anderson, John"	personal					DUKE	DDR	
"Anderson, John E."	personal					DUKE	DDR	
"Anderson, Lawrence"	personal					DUKE	DDR	
"Anderson, Ralph H."	personal					DUKE	DDR	
"Anderson, Richard Heron"	personal					DUKE	DDR	
"Andhison, Alfred"	personal					DUKE	DDR	
"André, Amos"	personal					DUKE	DDR	
"André, Daniel"	personal					DUKE	DDR	
"André, Eddy"	personal					DUKE	DDR	
"André, Jean-Max"	personal					DUKE	DDR	
"André, Pierre"	personal					DUKE	DDR	
"André, Reynald"	personal					DUKE	DDR	
"Andrésol, Mario"	personal					DUKE	DDR	
"Andress, E.V."	personal					DUKE	DDR	
"Andrew Jergens Company (Cincinnati, Ohio)"	corporate					DUKE	DDR	
"Andrew, Benjamin"	personal					DUKE	DDR	
"Andrew, of Crete, Saint, approximately 660-740."	personal					DUKE	DDR	
"Andrews, Benjamin Whitfield"	personal					DUKE	DDR	
"Andrews, Everett C."	personal					DUKE	DDR	
"Andrews, George"	personal					DUKE	DDR	
"Andrews, James O."	personal					DUKE	DDR	
"Andrews, Jesse"	personal					DUKE	DDR	
"Andrews, R. Snowden (Richard Snowden), 1830-1903"	personal					DUKE	DDR	
"Andrews, Thomas"	personal					DUKE	DDR	
"Andrews, William B. G."	personal					DUKE	DDR	
"Angelo, Henry"	personal					DUKE	DDR	
"Angelot, Bell"	personal					DUKE	DDR	
"Anglade, Dieuseul"	personal					DUKE	DDR	
"Anglade, Georges"	personal					DUKE	DDR	
"Anglade, Mireille Neptune"	personal					DUKE	DDR	
Anivèn	personal					DUKE	DDR	
"Annoye, Yves"	personal					DUKE	DDR	
"Ans, André-Marcel d'"	personal					DUKE	DDR	
"Anṣārī, Zakarīyā ibn Muḥammad, approximately 1423-approximately 1520, author."	personal					DUKE	DDR	
"Anson, Paul"	personal					DUKE	DDR	
"Anthimos (Scribe), active 1442-1446, scribe."	personal					DUKE	DDR	
"Anthimos (Scribe), scribe."	personal					DUKE	DDR	
"Antoine, Émile"	personal					DUKE	DDR	
"Antoine, Guercy"	personal					DUKE	DDR	
"Antoine, Max"	personal					DUKE	DDR	
"Antoine, Melchior"	personal					DUKE	DDR	
"Antoine, Philippe"	personal					DUKE	DDR	
"Antoine, Pierre Max"	personal					DUKE	DDR	
"Antoine, Robert"	personal					DUKE	DDR	
"Antoniel, Lucien"	personal					DUKE	DDR	
"Antonin, Arnold"	personal					DUKE	DDR	
"Apperson, Richard"	personal					DUKE	DDR	
"Archange, Télémaque"	personal					DUKE	DDR	
"Archer, Charles E."	personal					DUKE	DDR	
"Archer, William M."	personal					DUKE	DDR	
"Archer, William Segar, 1789-1855"	personal					DUKE	DDR	
"Archibald, Chestina"	personal					DUKE	DDR	
"Areheart, J. W."	personal					DUKE	DDR	
"Arent, Albert E."	personal					DUKE	DDR	
"Arias Sánchez, Óscar"	personal					DUKE	DDR	
"Aris, Patrick"	personal					DUKE	DDR	
"Aristide, Etzer"	personal					DUKE	DDR	
"Aristide, Jean-Bertrand"	personal					DUKE	DDR	
Aristotle.	personal					DUKE	DDR	
"Armand, Francklin"	personal					DUKE	DDR	
"Armand, Gesner, 1936-"	personal					DUKE	DDR	
"Armfield, Joseph S."	personal					DUKE	DDR	
"Armitage, E., artist."	personal		artist			DUKE	DDR	
"Armstrong, Arthur James"	personal					DUKE	DDR	
"Armstrong, James"	personal					DUKE	DDR	
"Armstrong, John"	personal					DUKE	DDR	
"Armstrong, Thomas T."	personal					DUKE	DDR	
"Arnaud, Claude"	personal					DUKE	DDR	
"Arnaud, Yves"	personal					DUKE	DDR	
"Arnett, Virginia H."	personal					DUKE	DDR	
"Arnold, Jack H."	personal					DUKE	DDR	
"Arnold, Richard"	personal					DUKE	DDR	
"Arnold, Richard, approximately 1667-1745"	personal					DUKE	DDR	
"Arnold, Sallie E. Umstott"	personal					DUKE	DDR	
"Arp, Bill, 1826-1903"	personal					DUKE	DDR	
"Artaud, Bébé (Marie-Thérèse)"	personal					DUKE	DDR	
Ascention (Ship)	corporate					DUKE	DDR	
"Ascherfeld, Theodore"	personal					DUKE	DDR	
"Ashby, Turner W."	personal					DUKE	DDR	
"Ashe, Samuel"	personal					DUKE	DDR	
"Ashhurst, Richard"	personal					DUKE	DDR	
"Ashlin, Charles"	personal					DUKE	DDR	
"Ashman, George"	personal					DUKE	DDR	
"Ashmead, John W. (John Wayne),"	personal					DUKE	DDR	
Atelye Wòch Difè	personal					DUKE	DDR	
Atis Endepandan						DUKE	DDR	
"Atkins, Ned."	personal					DUKE	DDR	
"Attié, Patrick"	personal					DUKE	DDR	
"Atwater, Martha"	personal					DUKE	DDR	
"Atwood, J. Brian"	personal					DUKE	DDR	
"Aubourg, Wiener"	personal					DUKE	DDR	
"Aubry, Idonel"	personal					DUKE	DDR	
"Aubry, Kesner"	personal					DUKE	DDR	
"Aucoin, Louis"	personal					DUKE	DDR	
"Audant, Lionel"	personal					DUKE	DDR	
"Audate, Serge Jules"	personal					DUKE	DDR	
"Augsburger, Myron S."	personal					DUKE	DDR	
"Auguste, Annette"	personal					DUKE	DDR	
"Auguste, Blondel"	personal					DUKE	DDR	
"Auguste, Bonel, 1973-"	personal					DUKE	DDR	
"Auguste, Gérard Philippe"	personal					DUKE	DDR	
"Auguste, Jacques"	personal					DUKE	DDR	
"Auguste, Karl"	personal					DUKE	DDR	
"Auguste, Ralph"	personal					DUKE	DDR	
"Auguste, Sylvie"	personal					DUKE	DDR	
"Auguste, Yves"	personal					DUKE	DDR	
"Augustin, Antoine"	personal					DUKE	DDR	
"Augustin, Chrisnel"	personal					DUKE	DDR	
"Augustin, Francisco"	personal					DUKE	DDR	
"Augustin, Joseph, 1921-"	personal					DUKE	DDR	
"Augustin, Onikel"	personal					DUKE	DDR	
"Augustin, Robert"	personal					DUKE	DDR	
"Augustus, James M."	personal					DUKE	DDR	
"Aulick, Alberta"	personal					DUKE	DDR	
"Ault, J. L. (James L.), ca. 1836-1864"	personal					DUKE	DDR	
"Aumack, Ellen"	personal					DUKE	DDR	
"Austin, Joseph B."	personal					DUKE	DDR	
"Austin, Loring, 1790-1827"	personal					DUKE	DDR	
"Austin, Lucy A."	personal					DUKE	DDR	
"Austin, Marie Carmel"	personal					DUKE	DDR	
"Avery, Isaac Thomas, Sr.,"	personal					DUKE	DDR	
"Avery, Trueman G."	personal					DUKE	DDR	
"Avin, Marie Danielle"	personal					DUKE	DDR	
"Avram, Wesley"	personal					DUKE	DDR	
"Avril, Prosper"	personal					DUKE	DDR	
"Avrilus, Estin"	personal					DUKE	DDR	
"Axline, John D., approximately 1842-"	personal					DUKE	DDR	
"Aylett, Patrick Henry"	personal					DUKE	DDR	
"Ayres, Romeyn Beck"	personal					DUKE	DDR	
"Azefort, Michael"	personal					DUKE	DDR	
Azor	personal					DUKE	DDR	
"Azor, Jean Rémy"	personal					DUKE	DDR	
"Azor, Louis Joseph"	personal					DUKE	DDR	
"Ba, Jin, 1904-2005"	personal					DUKE	DDR	
"Babb, Thomas W."	personal					DUKE	DDR	
"Babcock, Orville Elias"	personal					DUKE	DDR	
"Backus, Electus"	personal					DUKE	DDR	
Bacon family	family					DUKE	DDR	
"Bacon, Augustus Octavius, 1839-1914"	personal					DUKE	DDR	
"Bacon, Herbert T."	personal					DUKE	DDR	
"Badger, George E., 1795-1866"	personal					DUKE	DDR	
"Bagby, Arthur Pendleton, 1794-1858"	personal					DUKE	DDR	
"Bagby, George William, 1828-1883"	personal					DUKE	DDR	
"Baggarly, Tilmon F."	personal					DUKE	DDR	
"Baggs, Nicholas"	personal					DUKE	DDR	
"Bagley, Edward F., -1861"	personal					DUKE	DDR	
"Bagley, Leila"	personal					DUKE	DDR	
"Bailey, James"	personal					DUKE	DDR	
"Bailey, John M., active 1883"	personal					DUKE	DDR	
"Bailey, Joseph E."	personal					DUKE	DDR	
"Bailey, Lloyd R."	personal					DUKE	DDR	
"Bailey, Robert W."	personal					DUKE	DDR	
"Bailey, Theodorus, 1805-1877"	personal					DUKE	DDR	
"Baillie, Stuart"	personal					DUKE	DDR	
"Bain, William T."	personal					DUKE	DDR	
"Bajeux, Jean Claude"	personal					DUKE	DDR	
"Baker, Daniel"	personal					DUKE	DDR	
"Baker, Frank"	personal					DUKE	DDR	
"Baker, Henry"	personal					DUKE	DDR	
"Baker, Jacques"	personal					DUKE	DDR	
"Baker, James Addison, 1930-"	personal					DUKE	DDR	
"Baker, James H., -1865"	personal					DUKE	DDR	
"Baker, Jean Édouard"	personal					DUKE	DDR	
"Baker, John"	personal					DUKE	DDR	
"Baker, N. C."	personal					DUKE	DDR	
"Balaguer, Joaquín, 1906-2002"	personal					DUKE	DDR	
"Ball, Thomas C."	personal					DUKE	DDR	
"Ballester, Horacio P."	personal					DUKE	DDR	
"Balthrope, James M."	personal					DUKE	DDR	
Baltimora						DUKE	DDR	
"Baltimore (Md.). Court of Common Pleas,"	corporate					DUKE	DDR	
"Bamberger, Ira Leo"	personal					DUKE	DDR	
"Bambrick, Paul E."	personal					DUKE	DDR	
"Bancroft, George, 1800-1891"	personal					DUKE	DDR	
"Bancroft, Hettie"	personal					DUKE	DDR	
"Bands, B.D., Jr."	personal					DUKE	DDR	
"Banks, John"	personal					DUKE	DDR	
"Banks, L.F."	personal					DUKE	DDR	
"Banks, Nathaniel Prentiss, 1816-1894"	personal					DUKE	DDR	
"Banks, S.F."	personal					DUKE	DDR	
"Banner, Joseph"	personal					DUKE	DDR	
"Baptiste, Marcel"	personal					DUKE	DDR	
"Baptiste, Samuel"	personal					DUKE	DDR	
"Barbé-Marbois, François, marquis de, 1745-1837"	personal					DUKE	DDR	
"Barber, James David"	personal					DUKE	DDR	
"Barbour, James, 1775-1842"	personal					DUKE	DDR	
"Barbour, Mary"	personal					DUKE	DDR	
"Barclay, Samuel M."	personal					DUKE	DDR	
"Bargeron, Kristen"	personal					DUKE	DDR	
"Barker, Horton"	personal					DUKE	DDR	
"Barker, John E."	personal					DUKE	DDR	
"Barker, Samuel"	personal					DUKE	DDR	
"Barker, Simeon"	personal					DUKE	DDR	
Barksdale-Hannah family	family					DUKE	DDR	
"Barlow, Joel, 1754-1812"	personal					DUKE	DDR	
Barnabas (pseudonym)	personal					DUKE	DDR	
"Barnard, George N., 1819-1882"	personal					DUKE	DDR	
"Barnard, George N., 1819-1902"	personal					DUKE	DDR	
"Barnard, J. G. (John Gross), 1815-1882"	personal					DUKE	DDR	
"Barnard, John"	personal					DUKE	DDR	
"Barnes, Francis E."	personal					DUKE	DDR	
"Barnes, John W."	personal					DUKE	DDR	
"Barnes, M.T."	personal					DUKE	DDR	
"Barnes, Millie Jo"	personal					DUKE	DDR	
"Barnes, Richard"	personal					DUKE	DDR	
"Barnett, John Joseph Patrick, 1877-"	personal					DUKE	DDR	
"Barnum, Theodore H."	personal					DUKE	DDR	
"Barr, Browne"	personal					DUKE	DDR	
"Barrier, N. A."	personal					DUKE	DDR	
"Barron, Samuel II,"	personal					DUKE	DDR	
"Barrow, James H."	personal					DUKE	DDR	
"Barrow, Middleton Pope, 1839-1903"	personal					DUKE	DDR	
"Barry, Al"	personal					DUKE	DDR	
"Barry, William T. (William Taylor), 1785-1835"	personal					DUKE	DDR	
"Barthélemy, Gérard"	personal					DUKE	DDR	
"Barthélémy, Mimi"	personal					DUKE	DDR	
"Bartlett, David L."	personal					DUKE	DDR	
"Bartlett, Gene"	personal					DUKE	DDR	
"Bartlett, Harriet F."	personal					DUKE	DDR	
"Bartlett, Levi"	personal					DUKE	DDR	
"Barton, Clara, 1821-1912"	personal					DUKE	DDR	
"Barton, Seth Maxwell, 1829-1900"	personal					DUKE	DDR	
"Basden, William"	personal					DUKE	DDR	
"Basil, Saint, Bishop of Caesarea, approximately 329-379."	personal					DUKE	DDR	
"Baskerville, William"	personal					DUKE	DDR	
"Bassan, Jean Jimmy"	personal					DUKE	DDR	
"Bastien, Kelly"	personal					DUKE	DDR	
"Bastien, Patrick"	personal					DUKE	DDR	
"Bastien, Sonny"	personal					DUKE	DDR	
"Bastien, Yves"	personal					DUKE	DDR	
"Bastien, Yvon"	personal					DUKE	DDR	
"Bates, Katharine Lee, 1859-1929"	personal					DUKE	DDR	
"Batista Félix, Hilario"	personal					DUKE	DDR	
"Batista, Laurent"	personal					DUKE	DDR	
"Batten, Stephen J."	personal					DUKE	DDR	
Battle Creek Food Company	personal					DUKE	DDR	
"Bauduy, Guy"	personal					DUKE	DDR	
"Bauduy, Robert"	personal					DUKE	DDR	
"Bauman, Stephen"	personal					DUKE	DDR	
"Baussan, Robert"	personal					DUKE	DDR	
"Bayard, Marie Claude"	personal					DUKE	DDR	
"Bayard, Max"	personal					DUKE	DDR	
"Bayley, William Cole"	personal					DUKE	DDR	
"Baylor, Frances Courtenay, 1848-1920"	personal					DUKE	DDR	
"Bayly, Thomas Haynes, 1797-1839"	personal					DUKE	DDR	
"Baynes, Elbert W."	personal					DUKE	DDR	
"Bazile, Berthony"	personal					DUKE	DDR	
"Bazile, Junior"	personal					DUKE	DDR	
"Bazin, Henri"	personal					DUKE	DDR	
"Bazin, Marc L."	personal					DUKE	DDR	
"Beach, Harvey R."	personal					DUKE	DDR	
"Beach, Waldo"	personal					DUKE	DDR	
"Beaker, H.J."	personal					DUKE	DDR	
"Beal, Frances"	personal					DUKE	DDR	
"Beale, James"	personal					DUKE	DDR	
"Beale, R. L. T. (Richard Lee Turberville), 1819-1893"	personal					DUKE	DDR	
"Beall, Joseph S."	personal					DUKE	DDR	
"Beall, Ninian"	personal					DUKE	DDR	
"Beall, Upton"	personal					DUKE	DDR	
"Beaman, George W."	personal					DUKE	DDR	
"Beattie, Barbara, M.D."	personal					DUKE	DDR	
"Beatty, G. H."	personal					DUKE	DDR	
"Beaubrun, Arnel"	personal					DUKE	DDR	
"Beaubrun, Mondesir"	personal					DUKE	DDR	
"Beaubrun, Théodore, Jr. (Lòlò)"	personal					DUKE	DDR	
"Beaubrun, Yvens"	personal					DUKE	DDR	
"Beauchamp, Elizabeth H."	personal					DUKE	DDR	
"Beauchamps, Alex"	personal					DUKE	DDR	
"Beauchamps, Jean-Max"	personal					DUKE	DDR	
"Beaufils, Georges"	personal					DUKE	DDR	
"Beaulieu, Serge"	personal					DUKE	DDR	
"Beauvoir-Dominique, Rachel"	personal					DUKE	DDR	
"Beauzile, Mme. Nicolas"	personal					DUKE	DDR	
"Bechtel, Jacob H."	personal					DUKE	DDR	
Beck & Lawton	personal					DUKE	DDR	
"Beck, Harrell F."	personal					DUKE	DDR	
"Beckham, John Crepps Wickliffe, 1869-1940"	personal					DUKE	DDR	
"Beckwith, Eliza"	personal					DUKE	DDR	
"Beckwith, John"	personal					DUKE	DDR	
"Beckwith, John W. (John Watrous), 1831-1890"	personal					DUKE	DDR	
"Bécoulet, Malaïka"	personal					DUKE	DDR	
"Bedell, William F."	personal					DUKE	DDR	
"Bednyi, Demian"	personal					DUKE	DDR	
Beech-Nut Packing Company	corporate					DUKE	DDR	
"Beecher, Catharine Esther, 1800-1878"	personal					DUKE	DDR	
"Beecher, Henry Ward,1813-1887"	personal					DUKE	DDR	
"Beecher, James Chaplin, 1828-1886"	personal					DUKE	DDR	
"Beeman, Paul J."	personal					DUKE	DDR	
"Beer, Ethel S."	personal					DUKE	DDR	
"Bégin, Micheline"	personal					DUKE	DDR	
"Begtrup, Bodil, 1903-"	personal					DUKE	DDR	
Beidelman family	family					DUKE	DDR	
"Belcher, Granville W."	personal					DUKE	DDR	
"Belcher, James"	personal					DUKE	DDR	
"Belcher, William W."	personal					DUKE	DDR	
"Beldor, Emile"	personal					DUKE	DDR	
"Béliard, Philomé"	personal					DUKE	DDR	
"Bélizaire, Déjean"	personal					DUKE	DDR	
"Belknap, William W. (William Worth), 1829-1890"	personal					DUKE	DDR	
"Bell, Ebenezer"	personal					DUKE	DDR	
"Bell, Madison"	personal					DUKE	DDR	
"Bell, Major"	personal					DUKE	DDR	
"Bell, Thomas A."	personal					DUKE	DDR	
"Bellamy, Peter"	personal					DUKE	DDR	
"Bellande, Alex, 1955-"	personal					DUKE	DDR	
"Bellande, Cuckita"	personal					DUKE	DDR	
"Bellande, Paul"	personal					DUKE	DDR	
"Belle, John"	personal					DUKE	DDR	
"Bellefleur, Vicaisse"	personal					DUKE	DDR	
"Bellegarde-Smith, Patrick"	personal					DUKE	DDR	
"Bellerive, Jean-Max"	personal					DUKE	DDR	
"Bello, Bayyinah"	personal					DUKE	DDR	
"Bellows, Henry W. (Henry Whitney), 1814-1882"	personal					DUKE	DDR	
"Belozerov, G."	personal					DUKE	DDR	
"Belvin, Jennie"	personal					DUKE	DDR	
"Ben Jelloun, Tahar, 1944-"	personal					DUKE	DDR	
"Benham, O. J."	personal					DUKE	DDR	
"Benissoit, Duclos"	personal					DUKE	DDR	
"Benjamin, Fritz"	personal					DUKE	DDR	
"Benjamin, Lionel"	personal					DUKE	DDR	
"Benjamin, Park, 1809-1864"	personal					DUKE	DDR	
"Benner, Edward"	personal					DUKE	DDR	
"Bennett,"	personal					DUKE	DDR	
"Bennett, Frank T."	personal					DUKE	DDR	
"Bennett, James Gordon, 1795-1872"	personal					DUKE	DDR	
"Bennett, R. Nelson"	personal					DUKE	DDR	
"Bennett, William W. (William Wallace), 1821-1887"	personal					DUKE	DDR	
"Benoist, Jean"	personal					DUKE	DDR	
"Benoît, François"	personal					DUKE	DDR	
"Benoît, Frantz"	personal					DUKE	DDR	
"Benoit, Hilton"	personal					DUKE	DDR	
"Benoit, Jean-Marie"	personal					DUKE	DDR	
"Benoit, Josie"	personal					DUKE	DDR	
"Benoît, Louis"	personal					DUKE	DDR	
"Benoît, Olga"	personal					DUKE	DDR	
"Benoît, Théophile"	personal					DUKE	DDR	
"Benoit, Victor"	personal					DUKE	DDR	
Benson family	family					DUKE	DDR	
"Benson, Leslie L."	personal					DUKE	DDR	
"Bentley, B. G."	personal					DUKE	DDR	
"Bentley, William, 1759-1819"	personal					DUKE	DDR	
"Benton, Horace"	personal					DUKE	DDR	
"Bergland, John K."	personal					DUKE	DDR	
"Berkeley, Carter Burwell"	personal					DUKE	DDR	
"Berkeley, William N."	personal					DUKE	DDR	
"Berkman, Alexander, 1870-1936"	personal					DUKE	DDR	
"Berlanger, Léopold"	personal					DUKE	DDR	
"Berlin, Margaretta C. Van Metre"	personal					DUKE	DDR	
"Bernadin, Renaud"	personal					DUKE	DDR	
"Bernard Pierre, Fred"	personal					DUKE	DDR	
"Bernard-Pierre, Jeanne"	personal					DUKE	DDR	
"Bernard, Carlo"	personal					DUKE	DDR	
"Bernard, Carol"	personal					DUKE	DDR	
"Bernard, Emile, 1868-1941"	personal					DUKE	DDR	
"Bernard, Henry"	personal					DUKE	DDR	
"Bernard, Joseph"	personal					DUKE	DDR	
"Bernier, Gilles"	personal					DUKE	DDR	
"Berrien, John MacPherson, 1781-1856"	personal					DUKE	DDR	
"Berrou, Raphaël"	personal					DUKE	DDR	
"Berrouet, Vanya"	personal					DUKE	DDR	
"Berry, Amanda Lee"	personal					DUKE	DDR	
"Berry, Charles"	personal					DUKE	DDR	
"Berry, Edward"	personal					DUKE	DDR	
"Berry, Steven E."	personal					DUKE	DDR	
"Bertaud, Dorcé"	personal					DUKE	DDR	
"Berthony, Philibert Pierre"	personal					DUKE	DDR	
"Bertrand, Rolph"	personal					DUKE	DDR	
"Bertrand, Wilfrid"	personal					DUKE	DDR	
"Besore, George"	personal					DUKE	DDR	
"Best, Ernest E."	personal					DUKE	DDR	
"Bethea, Joseph B."	personal					DUKE	DDR	
"Bethge, Eberhard"	personal					DUKE	DDR	
"Bevandag, R. H."	personal					DUKE	DDR	
"Bevely, James T."	personal					DUKE	DDR	
"Beverley, Lucy Randolph"	personal					DUKE	DDR	
"Bibb County Academy (Macon, Ga.)"	corporate					DUKE	DDR	
"Bibb, Richard"	personal					DUKE	DDR	
"Biddle, Perry H., Jr."	personal					DUKE	DDR	
"Bidegain, Gabriel"	personal					DUKE	DDR	
"Bien-Aimé, Félix"	personal					DUKE	DDR	
"Bien-Aimé, Jean"	personal					DUKE	DDR	
"Bien-Aimé, Pascal"	personal					DUKE	DDR	
